article,source,status,resolved_path
data/processed/整理后的讲道文章/2026-07-08-加拉太书-2-11-21｜与福音一致而行.md,data/raw/教会讲道/20260708_加拉太书2:11-21_与福音一致而行_Patrick/20260708_加拉太书2:11-21_与福音一致而行_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书2:11-21_与福音一致而行_Patrick/20260708_加拉太书2:11-21_与福音一致而行_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-加拉太书-3-1-6｜福音就是道路.md,data/raw/教会讲道/20260708_加拉太书3:1-6_福音就是道路_Patrick/20260708_加拉太书3:1-6_福音就是道路_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书3:1-6_福音就是道路_Patrick/20260708_加拉太书3:1-6_福音就是道路_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-加拉太书-3-10-14｜祝福与咒诅.md,data/raw/教会讲道/20260708_加拉太书3:10-14_祝福与咒诅_Patrick/20260708_加拉太书3:10-14_祝福与咒诅_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书3:10-14_祝福与咒诅_Patrick/20260708_加拉太书3:10-14_祝福与咒诅_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-加拉太书-3-11｜亚伯拉罕与信心.md,data/raw/教会讲道/20260708_加拉太书3:11_亚伯拉罕与信心_Patrick/20260708_加拉太书3:11_亚伯拉罕与信心_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书3:11_亚伯拉罕与信心_Patrick/20260708_加拉太书3:11_亚伯拉罕与信心_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-加拉太书-4-1-7｜完全的产业.md,data/raw/教会讲道/20260708_加拉太书4:1-7_完全的产业_Jeff/20260708_加拉太书4:1-7_完全的产业_Jeff_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书4:1-7_完全的产业_Jeff/20260708_加拉太书4:1-7_完全的产业_Jeff_中文.txt
data/processed/整理后的讲道文章/2026-07-08-加拉太书-5-1-6｜福音的自由.md,data/raw/教会讲道/20260708_加拉太书5:1-6_福音的自由_Patrick/20260708_加拉太书5:1-6_福音的自由_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书5:1-6_福音的自由_Patrick/20260708_加拉太书5:1-6_福音的自由_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-加拉太书-5-16-26｜靠圣灵而行.md,data/raw/教会讲道/20260708_加拉太书5:16-26_靠圣灵而行_Patrick/20260708_加拉太书5:16-26_靠圣灵而行_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书5:16-26_靠圣灵而行_Patrick/20260708_加拉太书5:16-26_靠圣灵而行_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-加拉太书-6-7-9｜撒种给圣灵.md,data/raw/教会讲道/20260708_加拉太书6:7-9_撒种给圣灵_Patrick/20260708_加拉太书6:7-9_撒种给圣灵_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_加拉太书6:7-9_撒种给圣灵_Patrick/20260708_加拉太书6:7-9_撒种给圣灵_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-1-1-6｜生命之道.md,data/raw/教会讲道/20260708_诗篇1:1-6_生命之道_Patrick/20260708_诗篇1:1-6_生命之道_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇1:1-6_生命之道_Patrick/20260708_诗篇1:1-6_生命之道_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-103-1-22｜在遗忘中遇见神.md,data/raw/教会讲道/20260708_诗篇103:1-22_在遗忘中遇见神_Patrick/20260708_诗篇103:1-22_在遗忘中遇见神_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇103:1-22_在遗忘中遇见神_Patrick/20260708_诗篇103:1-22_在遗忘中遇见神_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-119-9-16｜在神的话语中遇见神.md,data/raw/教会讲道/20260708_诗篇119:9-16_在神的话语中遇见神_Patrick/20260708_诗篇119:9-16_在神的话语中遇见神_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇119:9-16_在神的话语中遇见神_Patrick/20260708_诗篇119:9-16_在神的话语中遇见神_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-138-1-8｜感恩.md,data/raw/教会讲道/20260708_诗篇138:1-8_感恩_Patrick/20260708_诗篇138:1-8_感恩_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇138:1-8_感恩_Patrick/20260708_诗篇138:1-8_感恩_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-139-1-24｜在孤独中遇见神.md,data/raw/教会讲道/20260708_诗篇139:1-24_在孤独中遇见神_Patrick/20260708_诗篇139:1-24_在孤独中遇见神_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇139:1-24_在孤独中遇见神_Patrick/20260708_诗篇139:1-24_在孤独中遇见神_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-150-1-6｜在赞美中遇见神.md,data/raw/教会讲道/20260708_诗篇150:1-6_在赞美中遇见神_Patrick/20260708_诗篇150:1-6_在赞美中遇见神_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇150:1-6_在赞美中遇见神_Patrick/20260708_诗篇150:1-6_在赞美中遇见神_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-23-1-6｜耶和华是我的牧者.md,data/raw/教会讲道/20260708_诗篇23:1-6_耶和华是我的牧者_Patrick/20260708_诗篇23:1-6_耶和华是我的牧者_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇23:1-6_耶和华是我的牧者_Patrick/20260708_诗篇23:1-6_耶和华是我的牧者_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-27-1-14｜在神里面的安全感.md,data/raw/教会讲道/20260708_诗篇27:1-14_在神里面的安全感_Patrick/20260708_诗篇27:1-14_在神里面的安全感_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇27:1-14_在神里面的安全感_Patrick/20260708_诗篇27:1-14_在神里面的安全感_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-32-1-11｜赦免的喜乐.md,data/raw/教会讲道/20260708_诗篇32:1-11_赦免的喜乐_Patrick/20260708_诗篇32:1-11_赦免的喜乐_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇32:1-11_赦免的喜乐_Patrick/20260708_诗篇32:1-11_赦免的喜乐_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-37-1-11｜在嫉妒中遇见神.md,data/raw/教会讲道/20260708_诗篇37:1-11_在嫉妒中遇见神_Patrick/20260708_诗篇37:1-11_在嫉妒中遇见神_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇37:1-11_在嫉妒中遇见神_Patrick/20260708_诗篇37:1-11_在嫉妒中遇见神_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-51-1-19｜在悔改中遇见神.md,data/raw/教会讲道/20260708_诗篇51:1-19_在悔改中遇见神_Patrick/20260708_诗篇51:1-19_在悔改中遇见神_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇51:1-19_在悔改中遇见神_Patrick/20260708_诗篇51:1-19_在悔改中遇见神_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-7-1-17｜怒气.md,data/raw/教会讲道/20260708_诗篇7:1-17_怒气_Patrick/20260708_诗篇7:1-17_怒气_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇7:1-17_怒气_Patrick/20260708_诗篇7:1-17_怒气_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-诗篇-88-1-18｜在绝望中遇见神.md,data/raw/教会讲道/20260708_诗篇88:1-18_在绝望中遇见神_Patrick/20260708_诗篇88:1-18_在绝望中遇见神_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_诗篇88:1-18_在绝望中遇见神_Patrick/20260708_诗篇88:1-18_在绝望中遇见神_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-路加福音-15-11-32｜两个浪子.md,data/raw/教会讲道/20260708_路加福音15:11-32_两个浪子_Patrick/20260708_路加福音15:11-32_两个浪子_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_路加福音15:11-32_两个浪子_Patrick/20260708_路加福音15:11-32_两个浪子_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-马可福音-14-1-9｜耶稣在伯大尼受膏.md,data/raw/教会讲道/20260708_马可福音14:1-9_耶稣在伯大尼受膏_Patrick/20260708_马可福音14:1-9_耶稣在伯大尼受膏_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_马可福音14:1-9_耶稣在伯大尼受膏_Patrick/20260708_马可福音14:1-9_耶稣在伯大尼受膏_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-马可福音-14-53-65｜耶稣在公会前.md,data/raw/教会讲道/20260708_马可福音14:53-65_耶稣在公会前_Patrick/20260708_马可福音14:53-65_耶稣在公会前_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_马可福音14:53-65_耶稣在公会前_Patrick/20260708_马可福音14:53-65_耶稣在公会前_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-马可福音-15-1-15｜耶稣与巴拉巴.md,data/raw/教会讲道/20260708_马可福音15:1-15_耶稣与巴拉巴_Patrick/20260708_马可福音15:1-15_耶稣与巴拉巴_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_马可福音15:1-15_耶稣与巴拉巴_Patrick/20260708_马可福音15:1-15_耶稣与巴拉巴_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-马可福音-15-33-39｜十字架上的呼喊.md,data/raw/教会讲道/20260708_马可福音15:33-39_十字架上的呼喊_Patrick/20260708_马可福音15:33-39_十字架上的呼喊_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_马可福音15:33-39_十字架上的呼喊_Patrick/20260708_马可福音15:33-39_十字架上的呼喊_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-08-马可福音-16-1-15｜复活.md,data/raw/教会讲道/20260708_马可福音16:1-15_复活_Patrick/20260708_马可福音16:1-15_复活_Patrick_中文.txt,ok,data/raw/教会讲道/20260708_马可福音16:1-15_复活_Patrick/20260708_马可福音16:1-15_复活_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-路加福音-2-1-7｜不受欢迎的君王.md,data/raw/教会讲道/20260709_路加福音2:1-7_不受欢迎的君王_Patrick/20260709_路加福音2:1-7_不受欢迎的君王_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_路加福音2:1-7_不受欢迎的君王_Patrick/20260709_路加福音2:1-7_不受欢迎的君王_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-路加福音-2-8-20｜君王的宣告.md,data/raw/教会讲道/20260709_路加福音2:8-20_君王的宣告_Patrick/20260709_路加福音2:8-20_君王的宣告_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_路加福音2:8-20_君王的宣告_Patrick/20260709_路加福音2:8-20_君王的宣告_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-1-18-25｜神与我们同在.md,data/raw/教会讲道/20260709_马太福音1:18-25_神与我们同在_Patrick/20260709_马太福音1:18-25_神与我们同在_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音1:18-25_神与我们同在_Patrick/20260709_马太福音1:18-25_神与我们同在_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-1-1｜教师君王系列导论.md,data/raw/教会讲道/20260709_马太福音1:1_教师君王系列导论_Patrick/20260709_马太福音1:1_教师君王系列导论_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音1:1_教师君王系列导论_Patrick/20260709_马太福音1:1_教师君王系列导论_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-2-1-12｜敬拜真正的君王.md,data/raw/教会讲道/20260709_马太福音2:1-12_敬拜真正的君王_Patrick/20260709_马太福音2:1-12_敬拜真正的君王_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音2:1-12_敬拜真正的君王_Patrick/20260709_马太福音2:1-12_敬拜真正的君王_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-1-3｜灵里贫穷的人有福了.md,data/raw/教会讲道/20260709_马太福音5:1-3_灵里贫穷的人有福了_Patrick/20260709_马太福音5:1-3_灵里贫穷的人有福了_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:1-3_灵里贫穷的人有福了_Patrick/20260709_马太福音5:1-3_灵里贫穷的人有福了_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-10-12｜为义受逼迫的人有福了.md,data/raw/教会讲道/20260709_马太福音5:10-12_为义受逼迫的人有福了_Patrick/20260709_马太福音5:10-12_为义受逼迫的人有福了_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:10-12_为义受逼迫的人有福了_Patrick/20260709_马太福音5:10-12_为义受逼迫的人有福了_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-13-16｜盐和光.md,data/raw/教会讲道/20260709_马太福音5:13-16_盐和光_Patrick/20260709_马太福音5:13-16_盐和光_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:13-16_盐和光_Patrick/20260709_马太福音5:13-16_盐和光_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-17-20｜耶稣成全律法.md,data/raw/教会讲道/20260709_马太福音5:17-20_耶稣成全律法_Patrick/20260709_马太福音5:17-20_耶稣成全律法_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:17-20_耶稣成全律法_Patrick/20260709_马太福音5:17-20_耶稣成全律法_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-21-26｜怒气与和好.md,data/raw/教会讲道/20260709_马太福音5:21-26_怒气与和好_Patrick/20260709_马太福音5:21-26_怒气与和好_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:21-26_怒气与和好_Patrick/20260709_马太福音5:21-26_怒气与和好_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-27-30｜情欲.md,data/raw/教会讲道/20260709_马太福音5:27-30_情欲_Patrick/20260709_马太福音5:27-30_情欲_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:27-30_情欲_Patrick/20260709_马太福音5:27-30_情欲_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-3-6｜八福中的哀恸温柔与饥渴慕义.md,data/raw/教会讲道/20260709_马太福音5:3-6_八福中的哀恸温柔与饥渴慕义_Patrick/20260709_马太福音5:3-6_八福中的哀恸温柔与饥渴慕义_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:3-6_八福中的哀恸温柔与饥渴慕义_Patrick/20260709_马太福音5:3-6_八福中的哀恸温柔与饥渴慕义_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-31-37｜持守承诺.md,data/raw/教会讲道/20260709_马太福音5:31-37_持守承诺_Patrick/20260709_马太福音5:31-37_持守承诺_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:31-37_持守承诺_Patrick/20260709_马太福音5:31-37_持守承诺_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-38-42｜不报复.md,data/raw/教会讲道/20260709_马太福音5:38-42_不报复_Patrick/20260709_马太福音5:38-42_不报复_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:38-42_不报复_Patrick/20260709_马太福音5:38-42_不报复_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-43-48｜爱你的仇敌.md,data/raw/教会讲道/20260709_马太福音5:43-48_爱你的仇敌_Patrick/20260709_马太福音5:43-48_爱你的仇敌_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:43-48_爱你的仇敌_Patrick/20260709_马太福音5:43-48_爱你的仇敌_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-5-7-9｜八福中的怜恤清心与使人和睦.md,data/raw/教会讲道/20260709_马太福音5:7-9_八福中的怜恤清心与使人和睦_Patrick/20260709_马太福音5:7-9_八福中的怜恤清心与使人和睦_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音5:7-9_八福中的怜恤清心与使人和睦_Patrick/20260709_马太福音5:7-9_八福中的怜恤清心与使人和睦_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-6-1-4｜施舍.md,data/raw/教会讲道/20260709_马太福音6:1-4_施舍_Patrick/20260709_马太福音6:1-4_施舍_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音6:1-4_施舍_Patrick/20260709_马太福音6:1-4_施舍_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-6-14-18｜禁食.md,data/raw/教会讲道/20260709_马太福音6:14-18_禁食_Patrick/20260709_马太福音6:14-18_禁食_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音6:14-18_禁食_Patrick/20260709_马太福音6:14-18_禁食_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-6-19-24｜财宝.md,data/raw/教会讲道/20260709_马太福音6:19-24_财宝_Patrick/20260709_马太福音6:19-24_财宝_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音6:19-24_财宝_Patrick/20260709_马太福音6:19-24_财宝_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-6-5-13｜祷告.md,data/raw/教会讲道/20260709_马太福音6:5-13_祷告_Patrick/20260709_马太福音6:5-13_祷告_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音6:5-13_祷告_Patrick/20260709_马太福音6:5-13_祷告_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-7-1-6｜论断人.md,data/raw/教会讲道/20260709_马太福音7:1-6_论断人_Patrick/20260709_马太福音7:1-6_论断人_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音7:1-6_论断人_Patrick/20260709_马太福音7:1-6_论断人_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-7-12-14｜金律与窄门.md,data/raw/教会讲道/20260709_马太福音7:12-14_金律与窄门_Patrick/20260709_马太福音7:12-14_金律与窄门_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音7:12-14_金律与窄门_Patrick/20260709_马太福音7:12-14_金律与窄门_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-7-15-23｜真正的门徒.md,data/raw/教会讲道/20260709_马太福音7:15-23_真正的门徒_Patrick/20260709_马太福音7:15-23_真正的门徒_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音7:15-23_真正的门徒_Patrick/20260709_马太福音7:15-23_真正的门徒_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-09-马太福音-7-24-29｜聪明人与愚拙人的根基.md,data/raw/教会讲道/20260709_马太福音7:24-29_聪明人与愚拙人的根基_Patrick/20260709_马太福音7:24-29_聪明人与愚拙人的根基_Patrick_中文.txt,ok,data/raw/教会讲道/20260709_马太福音7:24-29_聪明人与愚拙人的根基_Patrick/20260709_马太福音7:24-29_聪明人与愚拙人的根基_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-以弗所书-6-1-4｜儿女与父母.md,data/raw/教会讲道/20260710_以弗所书6:1-4_儿女与父母_Patrick/20260710_以弗所书6:1-4_儿女与父母_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_以弗所书6:1-4_儿女与父母_Patrick/20260710_以弗所书6:1-4_儿女与父母_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-使徒行传-2-38-41｜为什么受洗.md,data/raw/教会讲道/20260710_使徒行传2:38-41_为什么受洗_Patrick/20260710_使徒行传2:38-41_为什么受洗_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_使徒行传2:38-41_为什么受洗_Patrick/20260710_使徒行传2:38-41_为什么受洗_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-加拉太书-4-4-7｜福音中的收纳.md,data/raw/教会讲道/20260710_加拉太书4:4-7_福音中的收纳_Patrick/20260710_加拉太书4:4-7_福音中的收纳_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_加拉太书4:4-7_福音中的收纳_Patrick/20260710_加拉太书4:4-7_福音中的收纳_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-启示录-7-9-12｜基督无限的价值.md,data/raw/教会讲道/20260710_启示录7:9-12_基督无限的价值_Patrick/20260710_启示录7:9-12_基督无限的价值_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_启示录7:9-12_基督无限的价值_Patrick/20260710_启示录7:9-12_基督无限的价值_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-哥林多后书-5-17-21｜神的使命.md,data/raw/教会讲道/20260710_哥林多后书5:17-21_神的使命_Patrick/20260710_哥林多后书5:17-21_神的使命_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_哥林多后书5:17-21_神的使命_Patrick/20260710_哥林多后书5:17-21_神的使命_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-哥林多后书-8-7-9｜奉献的恩典.md,data/raw/教会讲道/20260710_哥林多后书8:7-9_奉献的恩典_Patrick/20260710_哥林多后书8:7-9_奉献的恩典_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_哥林多后书8:7-9_奉献的恩典_Patrick/20260710_哥林多后书8:7-9_奉献的恩典_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-提摩太前书-6-3-10｜金钱遇见福音.md,data/raw/教会讲道/20260710_提摩太前书6:3-10_金钱遇见福音_Patrick/20260710_提摩太前书6:3-10_金钱遇见福音_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_提摩太前书6:3-10_金钱遇见福音_Patrick/20260710_提摩太前书6:3-10_金钱遇见福音_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-提摩太后书-2-1-7｜门徒造就门徒.md,data/raw/教会讲道/20260710_提摩太后书2:1-7_门徒造就门徒_Patrick/20260710_提摩太后书2:1-7_门徒造就门徒_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_提摩太后书2:1-7_门徒造就门徒_Patrick/20260710_提摩太后书2:1-7_门徒造就门徒_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-箴言-13-20｜友谊.md,data/raw/教会讲道/20260710_箴言13:20_友谊_Patrick/20260710_箴言13:20_友谊_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_箴言13:20_友谊_Patrick/20260710_箴言13:20_友谊_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-箴言-3-5-6｜信靠神的计划.md,data/raw/教会讲道/20260710_箴言3:5-6_信靠神的计划_Patrick/20260710_箴言3:5-6_信靠神的计划_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_箴言3:5-6_信靠神的计划_Patrick/20260710_箴言3:5-6_信靠神的计划_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-约珥书-2-1-17｜耶和华的日子.md,data/raw/教会讲道/20260710_约珥书2:1-17_耶和华的日子_Patrick/20260710_约珥书2:1-17_耶和华的日子_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_约珥书2:1-17_耶和华的日子_Patrick/20260710_约珥书2:1-17_耶和华的日子_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-约翰福音-19-30-42｜从十字架下来.md,data/raw/教会讲道/20260710_约翰福音19:30-42_从十字架下来_Patrick/20260710_约翰福音19:30-42_从十字架下来_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_约翰福音19:30-42_从十字架下来_Patrick/20260710_约翰福音19:30-42_从十字架下来_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-约翰福音-20-11-18｜复活的盼望.md,data/raw/教会讲道/20260710_约翰福音20:11-18_复活的盼望_Patrick/20260710_约翰福音20:11-18_复活的盼望_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_约翰福音20:11-18_复活的盼望_Patrick/20260710_约翰福音20:11-18_复活的盼望_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-约翰福音-20-24-31｜相信复活.md,data/raw/教会讲道/20260710_约翰福音20:24-31_相信复活_Patrick/20260710_约翰福音20:24-31_相信复活_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_约翰福音20:24-31_相信复活_Patrick/20260710_约翰福音20:24-31_相信复活_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-约翰福音-21-1-19｜奔向耶稣.md,data/raw/教会讲道/20260710_约翰福音21:1-19_奔向耶稣_Patrick/20260710_约翰福音21:1-19_奔向耶稣_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_约翰福音21:1-19_奔向耶稣_Patrick/20260710_约翰福音21:1-19_奔向耶稣_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-约翰福音-4-7-15｜神使人满足.md,data/raw/教会讲道/20260710_约翰福音4:7-15_神使人满足_Patrick/20260710_约翰福音4:7-15_神使人满足_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_约翰福音4:7-15_神使人满足_Patrick/20260710_约翰福音4:7-15_神使人满足_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-诗篇-27-8｜寻求神的面.md,data/raw/教会讲道/20260710_诗篇27:8_寻求神的面_Patrick/20260710_诗篇27:8_寻求神的面_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_诗篇27:8_寻求神的面_Patrick/20260710_诗篇27:8_寻求神的面_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-路加福音-2-10-13｜天使的好消息.md,data/raw/教会讲道/20260710_路加福音2:10-13_天使的好消息_Patrick/20260710_路加福音2:10-13_天使的好消息_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_路加福音2:10-13_天使的好消息_Patrick/20260710_路加福音2:10-13_天使的好消息_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-路加福音-22-14-20｜记念耶稣.md,data/raw/教会讲道/20260710_路加福音22:14-20_记念耶稣_Patrick/20260710_路加福音22:14-20_记念耶稣_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_路加福音22:14-20_记念耶稣_Patrick/20260710_路加福音22:14-20_记念耶稣_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-路加福音-23-32-38｜父啊赦免他们.md,data/raw/教会讲道/20260710_路加福音23:32-38_父啊赦免他们_Patrick/20260710_路加福音23:32-38_父啊赦免他们_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_路加福音23:32-38_父啊赦免他们_Patrick/20260710_路加福音23:32-38_父啊赦免他们_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-路加福音-23-39-43｜在十字架上.md,data/raw/教会讲道/20260710_路加福音23:39-43_在十字架上_Patrick/20260710_路加福音23:39-43_在十字架上_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_路加福音23:39-43_在十字架上_Patrick/20260710_路加福音23:39-43_在十字架上_Patrick_中文.txt
data/processed/整理后的讲道文章/2026-07-10-路加福音-24-13-35｜以马忤斯路上.md,data/raw/教会讲道/20260710_路加福音24:13-35_以马忤斯路上_Patrick/20260710_路加福音24:13-35_以马忤斯路上_Patrick_中文.txt,ok,data/raw/教会讲道/20260710_路加福音24:13-35_以马忤斯路上_Patrick/20260710_路加福音24:13-35_以马忤斯路上_Patrick_中文.txt
